n_robots,rep,robot_id,tick,vl,vr,error,collision,boundary,transporting,home,force,delivered,state,x,y
8,4,fb3,1760,1.54,15.0,0,0,0,0,0,0,0,APPROACH,0.61,0.33
8,4,fb4,1760,-7.79,15.0,0,1,0,0,0,0,1,APPROACH,-0.99,1.1
8,4,fb5,1760,15.0,-5.54,0,0,0,0,0,0,1,APPROACH,-0.42,-0.91
8,4,fb6,1760,15.0,2.8,0,0,0,0,0,0,1,APPROACH,-0.7,0.94
8,4,fb7,1760,9.36,15.0,0,1,0,1,0,0,0,TRANSPORT,-0.83,1.07
8,4,fb0,1770,-13.08,15.0,0,1,0,0,0,0,1,APPROACH,-0.92,0.85
8,4,fb1,1770,4.31,15.0,0,0,0,0,0,0,1,APPROACH,0.47,1.29
8,4,fb2,1770,15.0,15.0,0,0,0,0,0,1,1,TRANSPORT,-0.04,-0.83
8,4,fb3,1770,5.8,15.0,0,0,0,0,0,0,0,APPROACH,0.66,0.26
8,4,fb4,1770,0.24,15.0,0,1,0,0,0,0,1,APPROACH,-1.06,1.12
8,4,fb5,1770,15.0,1.16,0,0,0,0,0,0,1,APPROACH,-0.42,-0.85
8,4,fb6,1770,15.0,5.72,0,0,0,0,0,0,1,APPROACH,-0.75,1.02
8,4,fb7,1770,15.0,-7.34,0,1,0,0,0,0,0,APPROACH,-0.89,1.16
8,4,fb0,1780,14.51,9.49,0,0,1,0,0,0,1,APPROACH,-0.9,0.94
8,4,fb1,1780,7.11,15.0,0,0,0,0,0,0,1,APPROACH,0.56,1.35
8,4,fb2,1780,15.0,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.0,-0.9
8,4,fb3,1780,15.0,-7.3,0,0,0,1,0,1,0,TRANSPORT,0.77,0.23
8,4,fb4,1780,15.0,-10.93,0,1,0,0,0,0,1,APPROACH,-1.14,1.15
8,4,fb5,1780,15.0,5.07,0,0,0,0,0,0,1,APPROACH,-0.35,-0.81
8,4,fb6,1780,15.0,15.0,0,1,0,1,0,0,1,TRANSPORT,-0.75,1.15
8,4,fb7,1780,15.0,3.4,0,1,0,0,0,0,0,APPROACH,-0.9,1.22
8,4,fb0,1790,10.13,13.87,0,1,0,0,0,0,1,APPROACH,-0.85,1.02
8,4,fb1,1790,15.0,1.86,0,0,0,1,0,1,1,TRANSPORT,0.61,1.4
8,4,fb2,1790,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.12,-0.98
8,4,fb3,1790,15.0,4.63,0,0,0,1,0,0,0,TRANSPORT,0.82,0.19
8,4,fb4,1790,15.0,0.56,0,0,0,0,0,0,1,APPROACH,-1.16,1.19
8,4,fb5,1790,15.0,15.0,0,0,0,0,0,1,1,TRANSPORT,-0.25,-0.82
8,4,fb6,1790,15.0,15.0,0,1,0,1,0,0,1,TRANSPORT,-0.7,1.21
8,4,fb7,1790,15.0,8.1,0,1,0,0,0,0,0,APPROACH,-0.84,1.31
8,4,fb0,1800,15.0,-10.82,0,1,0,0,0,0,1,APPROACH,-0.77,1.05
8,4,fb1,1800,15.0,1.13,0,0,0,1,0,0,1,TRANSPORT,0.69,1.38
8,4,fb2,1800,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.24,-1.07
8,4,fb3,1800,15.0,5.72,0,0,0,1,0,0,0,TRANSPORT,0.83,0.09
8,4,fb4,1800,15.0,5.91,0,0,0,0,0,0,1,APPROACH,-1.13,1.28
8,4,fb5,1800,3.76,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.18,-0.82
8,4,fb6,1800,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.63,1.25
8,4,fb7,1800,13.84,10.16,0,1,0,0,0,0,0,APPROACH,-0.74,1.37
8,4,fb0,1810,15.0,-12.79,0,1,0,0,0,0,1,APPROACH,-0.67,1.08
8,4,fb1,1810,15.0,7.8,0,0,0,1,0,0,1,TRANSPORT,0.72,1.28
8,4,fb2,1810,15.0,2.71,0,0,0,1,0,1,1,TRANSPORT,0.35,-1.14
8,4,fb3,1810,-2.93,15.0,0,0,0,0,0,0,0,APPROACH,0.83,0.05
8,4,fb4,1810,14.29,9.71,0,0,0,0,0,0,1,APPROACH,-1.04,1.34
8,4,fb5,1810,5.26,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.12,-0.75
8,4,fb6,1810,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.55,1.28
8,4,fb7,1810,12.75,11.25,0,1,0,0,0,0,0,APPROACH,-0.65,1.42
8,4,fb0,1820,9.48,14.52,0,1,0,0,0,0,1,APPROACH,-0.58,1.12
8,4,fb1,1820,-7.37,15.0,0,0,0,0,0,0,1,APPROACH,0.71,1.19
8,4,fb2,1820,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.38,-1.25
8,4,fb3,1820,13.6,10.4,0,0,0,0,0,0,0,APPROACH,0.93,0.01
8,4,fb4,1820,12.49,11.51,0,0,0,0,0,0,1,APPROACH,-0.92,1.37
8,4,fb5,1820,-4.0,15.0,0,0,0,0,0,0,1,APPROACH,-0.12,-0.69
8,4,fb6,1820,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.46,1.33
8,4,fb7,1820,12.88,11.12,0,1,0,0,0,0,0,APPROACH,-0.56,1.47
8,4,fb0,1830,7.37,15.0,0,1,0,0,0,0,1,APPROACH,-0.51,1.16
8,4,fb1,1830,1.4,15.0,0,0,0,0,0,0,1,APPROACH,0.75,1.16
8,4,fb2,1830,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.4,-1.4
8,4,fb3,1830,15.0,-0.94,0,0,0,1,0,1,0,TRANSPORT,0.99,-0.04
8,4,fb4,1830,11.92,12.08,0,0,0,0,0,0,1,APPROACH,-0.81,1.39
8,4,fb5,1830,2.99,15.0,0,0,0,0,0,0,1,APPROACH,-0.19,-0.7
8,4,fb6,1830,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.38,1.37
8,4,fb7,1830,12.36,11.64,0,1,0,0,0,0,0,APPROACH,-0.47,1.51
8,4,fb0,1840,9.17,14.83,0,1,0,0,0,0,1,APPROACH,-0.41,1.2
8,4,fb1,1840,5.69,15.0,0,0,0,0,0,0,1,APPROACH,0.84,1.19
8,4,fb2,1840,15.0,-0.51,0,0,0,1,0,0,1,TRANSPORT,0.41,-1.5
8,4,fb3,1840,15.0,6.07,0,0,0,1,0,0,0,TRANSPORT,0.96,-0.12
8,4,fb4,1840,11.71,12.29,0,0,0,0,0,0,1,APPROACH,-0.68,1.41
8,4,fb5,1840,6.53,15.0,0,0,0,0,0,0,1,APPROACH,-0.25,-0.78
8,4,fb6,1840,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.29,1.41
8,4,fb7,1840,12.15,11.85,0,1,0,0,0,0,0,APPROACH,-0.38,1.55
8,4,fb0,1850,9.12,14.88,0,1,0,0,0,0,1,APPROACH,-0.32,1.24
8,4,fb1,1850,-8.11,15.0,0,0,0,1,0,2,1,TRANSPORT,0.89,1.28
8,4,fb2,1850,15.0,8.02,0,0,0,1,0,0,1,TRANSPORT,0.34,-1.56
8,4,fb3,1850,15.0,8.03,0,0,0,1,0,0,0,TRANSPORT,0.87,-0.17
8,4,fb4,1850,11.69,12.31,0,0,0,0,0,0,1,APPROACH,-0.57,1.43
8,4,fb5,1850,15.0,-0.88,0,0,0,1,0,0,1,TRANSPORT,-0.25,-0.88
8,4,fb6,1850,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.21,1.45
8,4,fb7,1850,12.06,11.94,0,1,0,0,0,0,0,APPROACH,-0.3,1.59
8,4,fb0,1860,9.04,14.96,0,1,0,0,0,0,1,APPROACH,-0.24,1.28
8,4,fb1,1860,4.66,15.0,0,0,0,1,0,1,1,TRANSPORT,0.87,1.35
8,4,fb2,1860,15.0,10.52,0,0,0,1,0,1,1,TRANSPORT,0.22,-1.57
8,4,fb3,1860,1.49,15.0,0,0,0,0,0,0,0,APPROACH,0.8,-0.2
8,4,fb4,1860,11.64,12.36,0,0,0,0,0,0,1,APPROACH,-0.45,1.45
8,4,fb5,1860,15.0,7.35,0,0,0,1,0,0,1,TRANSPORT,-0.31,-0.94
8,4,fb6,1860,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.12,1.49
8,4,fb7,1860,12.68,11.32,0,1,0,0,0,0,0,APPROACH,-0.22,1.63
8,4,fb0,1870,15.0,-2.02,0,1,0,0,0,0,1,APPROACH,-0.16,1.31
8,4,fb1,1870,4.59,15.0,0,0,0,1,0,1,1,TRANSPORT,0.78,1.39
8,4,fb2,1870,15.0,12.38,0,0,0,1,0,1,1,TRANSPORT,0.09,-1.54
8,4,fb3,1870,4.78,15.0,0,0,0,0,0,0,0,APPROACH,0.78,-0.29
8,4,fb4,1870,11.73,12.27,0,1,0,0,0,0,1,APPROACH,-0.33,1.48
8,4,fb5,1870,-9.84,15.0,0,0,0,0,0,0,1,APPROACH,-0.42,-0.97
8,4,fb6,1870,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.04,1.53
8,4,fb7,1870,12.28,11.72,0,1,0,0,0,0,0,APPROACH,-0.13,1.68
8,4,fb0,1880,3.03,15.0,0,0,1,0,0,0,1,APPROACH,-0.09,1.3
8,4,fb1,1880,6.82,15.0,0,0,0,1,0,0,1,TRANSPORT,0.68,1.37
8,4,fb2,1880,15.0,13.46,0,0,0,1,0,1,1,TRANSPORT,-0.03,-1.48
8,4,fb3,1880,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,0.85,-0.39
8,4,fb4,1880,15.0,8.6,0,0,1,0,0,0,1,APPROACH,-0.25,1.52
8,4,fb5,1880,0.26,15.0,0,0,0,0,0,0,1,APPROACH,-0.44,-1.01
8,4,fb6,1880,15.0,-0.93,0,1,0,1,0,1,1,TRANSPORT,0.01,1.53
8,4,fb7,1880,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.01,1.7
8,4,fb0,1890,15.0,-2.72,0,1,0,0,0,0,1,APPROACH,-0.02,1.3
8,4,fb1,1890,15.0,12.88,0,0,0,1,0,0,1,TRANSPORT,0.59,1.27
8,4,fb2,1890,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.16,-1.4
8,4,fb3,1890,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,0.93,-0.49
8,4,fb4,1890,15.0,8.86,0,0,1,0,0,0,1,APPROACH,-0.16,1.59
8,4,fb5,1890,5.1,15.0,0,0,0,0,0,0,1,APPROACH,-0.4,-1.09
8,4,fb6,1890,15.0,4.37,0,1,0,1,0,0,1,TRANSPORT,0.08,1.5
8,4,fb7,1890,-1.39,15.0,0,0,0,1,0,1,0,TRANSPORT,0.1,1.69
8,4,fb0,1900,14.21,3.79,0,1,0,0,0,0,1,APPROACH,0.02,1.23
8,4,fb1,1900,15.0,-0.9,0,0,0,0,0,0,1,APPROACH,0.54,1.24
8,4,fb2,1900,15.0,8.03,0,0,0,1,0,0,1,TRANSPORT,-0.26,-1.33
8,4,fb3,1900,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,1.0,-0.62
8,4,fb4,1900,13.31,10.69,0,0,1,0,0,0,1,APPROACH,-0.05,1.63
8,4,fb5,1900,7.6,15.0,0,0,0,0,0,0,1,APPROACH,-0.3,-1.12
8,4,fb6,1900,15.0,15.0,0,1,0,1,0,0,1,TRANSPORT,0.14,1.41
8,4,fb7,1900,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,0.17,1.76
8,4,fb0,1910,-7.68,15.0,0,0,1,0,0,0,1,APPROACH,0.01,1.17
8,4,fb1,1910,15.0,4.44,0,0,0,0,0,0,1,APPROACH,0.48,1.3
8,4,fb2,1910,15.0,9.83,0,0,0,1,0,0,1,TRANSPORT,-0.29,-1.24
8,4,fb3,1910,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,1.07,-0.75
8,4,fb4,1910,12.64,11.36,0,0,0,0,0,0,1,APPROACH,0.07,1.64
8,4,fb5,1910,9.14,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.2,-1.08
8,4,fb6,1910,0.81,15.0,0,0,1,0,0,0,1,APPROACH,0.19,1.35
8,4,fb7,1910,15.0,15.0,0,0,1,1,0,0,0,TRANSPORT,0.24,1.87
8,4,fb0,1920,1.49,15.0,0,0,0,0,0,0,1,APPROACH,0.05,1.12
8,4,fb1,1920,15.0,15.0,0,0,0,0,0,1,1,TRANSPORT,0.47,1.4
8,4,fb2,1920,-4.58,15.0,0,1,0,0,0,0,1,APPROACH,-0.29,-1.13
8,4,fb3,1920,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,1.14,-0.89
8,4,fb4,1920,15.0,-0.64,0,0,0,1,0,1,1,TRANSPORT,0.16,1.63
8,4,fb5,1920,7.4,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.12,-0.99
8,4,fb6,1920,6.43,15.0,0,1,0,0,0,0,1,APPROACH,0.28,1.38
8,4,fb7,1920,15.0,1.62,0,0,1,0,0,0,0,APPROACH,0.3,1.86
8,4,fb0,1930,6.84,15.0,0,0,0,0,0,0,1,APPROACH,0.15,1.13
8,4,fb1,1930,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.5,1.54
8,4,fb2,1930,2.44,15.0,0,0,0,0,0,0,1,APPROACH,-0.34,-1.09
8,4,fb3,1930,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,1.21,-1.02
8,4,fb4,1930,15.0,4.47,0,0,0,1,0,0,1,TRANSPORT,0.19,1.56
8,4,fb5,1930,7.42,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.1,-0.89
8,4,fb6,1930,-8.57,15.0,0,0,0,1,0,1,1,TRANSPORT,0.34,1.45
8,4,fb7,1930,15.0,15.0,0,0,0,0,0,1,0,TRANSPORT,0.38,1.81
8,4,fb0,1940,9.54,14.46,0,0,1,0,0,0,1,APPROACH,0.23,1.21
8,4,fb1,1940,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.54,1.56
8,4,fb2,1940,5.8,15.0,0,0,0,0,0,0,1,APPROACH,-0.43,-1.11
8,4,fb3,1940,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,1.28,-1.15
8,4,fb4,1940,15.0,9.96,0,1,0,1,0,0,1,TRANSPORT,0.15,1.47
8,4,fb5,1940,3.31,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.14,-0.8
8,4,fb6,1940,2.05,15.0,0,1,0,1,0,0,1,TRANSPORT,0.32,1.48
8,4,fb7,1940,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.42,1.8
8,4,fb0,1950,4.46,15.0,0,0,1,0,0,0,1,APPROACH,0.28,1.26
8,4,fb1,1950,3.5,15.0,0,0,0,1,0,1,1,TRANSPORT,0.55,1.57
8,4,fb2,1950,15.0,1.77,0,0,0,1,0,0,1,TRANSPORT,-0.5,-1.18
8,4,fb3,1950,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,1.35,-1.28
8,4,fb4,1950,7.19,10.81,0,1,0,0,0,0,1,APPROACH,0.06,1.44
8,4,fb5,1950,13.46,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.24,-0.76
8,4,fb6,1950,15.0,15.0,0,1,0,1,0,0,1,TRANSPORT,0.21,1.51
8,4,fb7,1950,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.44,1.81
8,4,fb0,1960,7.45,15.0,0,0,0,0,0,0,1,APPROACH,0.36,1.34
8,4,fb1,1960,4.81,15.0,0,1,0,1,0,1,1,TRANSPORT,0.51,1.6
8,4,fb2,1960,15.0,10.04,0,0,0,1,0,0,1,TRANSPORT,-0.6,-1.19
8,4,fb3,1960,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,1.42,-1.42
8,4,fb4,1960,7.73,10.27,0,1,0,0,0,0,1,APPROACH,-0.02,1.41
8,4,fb5,1960,15.0,-5.52,0,0,0,0,0,0,1,APPROACH,-0.34,-0.74
8,4,fb6,1960,15.0,-1.77,0,1,0,0,0,0,1,APPROACH,0.13,1.55
8,4,fb7,1960,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.49,1.77
8,4,fb0,1970,7.86,15.0,0,1,0,0,0,0,1,APPROACH,0.39,1.44
8,4,fb1,1970,14.8,15.0,0,1,0,1,0,1,1,TRANSPORT,0.43,1.6
8,4,fb2,1970,-5.65,15.0,0,0,0,0,0,0,1,APPROACH,-0.68,-1.17
8,4,fb3,1970,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,1.49,-1.55
8,4,fb4,1970,15.0,-3.55,0,0,0,0,0,0,1,APPROACH,-0.07,1.4
8,4,fb5,1970,15.0,2.21,0,0,0,0,0,0,1,APPROACH,-0.37,-0.68
8,4,fb6,1970,15.0,3.31,0,0,0,0,0,0,1,APPROACH,0.11,1.62
8,4,fb7,1970,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.54,1.73
8,4,fb0,1980,11.29,12.71,0,1,0,0,0,0,1,APPROACH,0.36,1.47
8,4,fb1,1980,15.0,6.92,0,0,0,1,0,1,1,TRANSPORT,0.41,1.63
8,4,fb2,1980,2.16,15.0,0,0,0,0,0,0,1,APPROACH,-0.72,-1.22
8,4,fb3,1980,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,1.56,-1.68
8,4,fb4,1980,15.0,4.44,0,0,0,0,0,0,1,APPROACH,-0.1,1.47
8,4,fb5,1980,15.0,6.04,0,0,0,0,0,0,1,APPROACH,-0.32,-0.6
8,4,fb6,1980,15.0,6.19,0,0,0,0,0,0,1,APPROACH,0.09,1.73
8,4,fb7,1980,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.65,1.62
8,4,fb0,1990,12.7,11.3,0,1,0,0,0,0,1,APPROACH,0.31,1.57
8,4,fb1,1990,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.4,1.71
8,4,fb2,1990,6.03,15.0,0,0,0,0,0,0,1,APPROACH,-0.7,-1.31
8,4,fb3,1990,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,1.63,-1.82
8,4,fb4,1990,15.0,8.96,0,0,0,0,0,0,1,APPROACH,-0.06,1.57
8,4,fb5,1990,-1.39,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.23,-0.56
8,4,fb6,1990,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.09,1.83
8,4,fb7,1990,15.0,0.96,0,0,0,1,0,0,0,TRANSPORT,0.7,1.54
8,4,fb0,2000,1.36,15.0,0,1,0,1,0,1,1,TRANSPORT,0.28,1.66
8,4,fb1,2000,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.41,1.77
8,4,fb2,2000,15.0,-5.77,0,0,0,1,0,0,1,TRANSPORT,-0.62,-1.37
8,4,fb3,2000,2.24,15.0,0,0,1,0,0,0,0,APPROACH,1.68,-1.87
8,4,fb4,2000,15.0,-12.4,0,1,0,0,0,0,1,APPROACH,0.01,1.65
8,4,fb5,2000,6.69,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.19,-0.49
8,4,fb6,2000,15.0,-0.43,0,0,1,1,0,1,1,TRANSPORT,0.1,1.87
8,4,fb7,2000,15.0,9.81,0,0,0,1,0,0,0,TRANSPORT,0.67,1.45
8,4,fb0,2010,15.0,15.0,0,1,0,1,0,0,1,TRANSPORT,0.21,1.71
8,4,fb1,2010,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.35,1.81
8,4,fb2,2010,15.0,4.16,0,0,0,1,0,0,1,TRANSPORT,-0.61,-1.44
8,4,fb3,2010,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,1.71,-1.87
8,4,fb4,2010,6.9,15.0,0,1,0,0,0,0,1,APPROACH,0.06,1.64
8,4,fb5,2010,15.0,-10.76,0,0,0,0,0,0,1,APPROACH,-0.21,-0.38
8,4,fb6,2010,15.0,5.16,0,0,0,1,0,1,1,TRANSPORT,0.03,1.86
8,4,fb7,2010,-7.37,15.0,0,0,0,0,0,0,0,APPROACH,0.59,1.37
8,4,fb0,2020,15.0,15.0,0,1,0,1,0,0,1,TRANSPORT,0.19,1.71
8,4,fb1,2020,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.33,1.81
8,4,fb2,2020,15.0,-12.46,0,0,0,0,0,0,1,APPROACH,-0.66,-1.51
8,4,fb3,2020,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,1.71,-1.87
8,4,fb4,2020,9.74,14.26,0,1,0,0,0,0,1,APPROACH,0.05,1.61
8,4,fb5,2020,15.0,-0.15,0,0,0,0,0,0,1,APPROACH,-0.18,-0.35
8,4,fb6,2020,15.0,5.43,0,0,0,1,0,0,1,TRANSPORT,0.02,1.81
8,4,fb7,2020,1.34,15.0,0,0,0,0,0,0,0,APPROACH,0.6,1.32
8,4,fb0,2030,15.0,15.0,0,1,0,0,0,1,1,TRANSPORT,0.14,1.71
8,4,fb1,2030,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.25,1.84
8,4,fb2,2030,15.0,-1.07,0,0,0,0,0,0,1,APPROACH,-0.7,-1.5
8,4,fb3,2030,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,1.71,-1.87
8,4,fb4,2030,8.96,15.0,0,1,0,0,0,0,1,APPROACH,0.02,1.59
8,4,fb5,2030,15.0,4.92,0,0,0,0,0,0,1,APPROACH,-0.1,-0.36
8,4,fb6,2030,15.0,7.2,0,1,0,1,0,0,1,TRANSPORT,-0.03,1.75
8,4,fb7,2030,9.05,14.95,0,0,0,0,0,0,0,APPROACH,0.69,1.27
8,4,fb0,2040,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,0.09,1.72
8,4,fb1,2040,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.18,1.87
8,4,fb2,2040,15.0,4.37,0,0,0,0,0,0,1,APPROACH,-0.71,-1.42
8,4,fb3,2040,15.0,15.0,1,0,0,1,0,1,0,TRANSPORT,1.71,-1.87
8,4,fb4,2040,10.28,13.72,0,1,0,0,0,0,1,APPROACH,0.01,1.57
8,4,fb5,2040,15.0,7.57,0,0,0,0,0,0,1,APPROACH,-0.03,-0.44
8,4,fb6,2040,-3.05,15.0,0,1,0,0,0,0,1,APPROACH,-0.08,1.72
8,4,fb7,2040,15.0,0.97,0,0,0,1,0,0,0,TRANSPORT,0.77,1.23
8,4,fb0,2050,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,0.06,1.72
8,4,fb1,2050,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.15,1.87
8,4,fb2,2050,15.0,7.15,0,0,0,0,0,0,1,APPROACH,-0.65,-1.34
8,4,fb3,2050,-15.0,-15.0,0,0,0,0,0,0,0,BACKUP,1.65,-1.83
8,4,fb4,2050,15.0,-1.17,0,1,0,0,0,0,1,APPROACH,0.01,1.56
8,4,fb5,2050,15.0,4.02,0,0,0,1,0,1,1,TRANSPORT,-0.03,-0.53
8,4,fb6,2050,4.22,15.0,0,1,0,0,0,0,1,APPROACH,-0.11,1.68
8,4,fb7,2050,15.0,8.05,0,0,0,1,0,0,0,TRANSPORT,0.79,1.14
8,4,fb0,2060,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.01,1.72
8,4,fb1,2060,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,0.09,1.87
8,4,fb2,2060,2.99,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.58,-1.29
8,4,fb3,2060,15.0,-15.0,0,0,0,0,0,0,0,TURN,1.56,-1.77
8,4,fb4,2060,10.6,7.4,0,1,0,0,0,0,1,APPROACH,0.09,1.52
8,4,fb5,2060,15.0,8.6,0,0,0,1,0,1,1,TRANSPORT,-0.1,-0.6
8,4,fb6,2060,8.03,15.0,0,1,0,0,0,0,1,APPROACH,-0.15,1.63
8,4,fb7,2060,10.07,13.93,0,0,0,0,0,0,0,APPROACH,0.75,1.04
8,4,fb0,2070,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.1,1.72
8,4,fb1,2070,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.0,1.87
8,4,fb2,2070,10.33,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.57,-1.18
8,4,fb3,2070,15.0,-15.0,0,0,0,0,0,0,0,SEARCH,1.56,-1.77
8,4,fb4,2070,-3.74,15.0,0,0,0,0,0,0,1,APPROACH,0.14,1.51
8,4,fb5,2070,15.0,3.45,0,0,0,1,0,0,1,TRANSPORT,-0.2,-0.62
8,4,fb6,2070,10.34,13.66,0,1,0,0,0,0,1,APPROACH,-0.22,1.6
8,4,fb7,2070,15.0,5.08,0,0,0,1,0,1,0,TRANSPORT,0.68,0.94
8,4,fb0,2080,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.19,1.72
8,4,fb1,2080,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.1,1.87
8,4,fb2,2080,15.0,-4.5,0,0,0,0,0,0,1,APPROACH,-0.58,-1.1
8,4,fb3,2080,15.0,0.46,0,0,0,0,0,0,0,APPROACH,1.53,-1.72
8,4,fb4,2080,3.01,15.0,0,0,0,0,0,0,1,APPROACH,0.18,1.56
8,4,fb5,2080,15.0,13.87,0,0,0,1,0,0,1,TRANSPORT,-0.29,-0.56
8,4,fb6,2080,12.03,11.97,0,1,0,0,0,0,1,APPROACH,-0.3,1.59
8,4,fb7,2080,15.0,7.06,0,0,0,1,0,0,0,TRANSPORT,0.59,0.91
8,4,fb0,2090,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.28,1.72
8,4,fb1,2090,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.19,1.87
8,4,fb2,2090,15.0,2.75,0,0,0,0,0,0,1,APPROACH,-0.52,-1.07
8,4,fb3,2090,15.0,4.63,0,0,0,0,0,0,0,APPROACH,1.57,-1.65
8,4,fb4,2090,7.03,15.0,0,0,0,0,0,0,1,APPROACH,0.16,1.65
8,4,fb5,2090,-5.27,15.0,0,0,0,0,0,0,1,APPROACH,-0.36,-0.48
8,4,fb6,2090,12.01,11.99,0,1,0,0,0,0,1,APPROACH,-0.39,1.59
8,4,fb7,2090,11.54,15.0,0,0,0,1,0,0,0,TRANSPORT,0.47,0.95
8,4,fb0,2100,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.38,1.72
8,4,fb1,2100,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.29,1.87
8,4,fb2,2100,15.0,6.41,0,0,0,0,0,0,1,APPROACH,-0.44,-1.11
8,4,fb3,2100,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,1.68,-1.62
8,4,fb4,2100,9.67,14.33,0,0,0,0,0,0,1,APPROACH,0.08,1.74
8,4,fb5,2100,2.3,15.0,0,0,0,0,0,0,1,APPROACH,-0.42,-0.5
8,4,fb6,2100,12.0,12.0,0,1,0,0,0,0,1,APPROACH,-0.49,1.59
8,4,fb7,2100,-1.25,15.0,0,0,0,0,0,0,0,APPROACH,0.4,0.95
8,4,fb0,2110,15.0,15.0,0,1,0,1,0,1,1,TRANSPORT,-0.47,1.72
8,4,fb1,2110,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.38,1.87
8,4,fb2,2110,-6.13,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.38,-1.19
8,4,fb3,2110,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,1.76,-1.59
8,4,fb4,2110,11.94,12.06,0,0,1,0,0,0,1,APPROACH,-0.02,1.78
8,4,fb5,2110,6.04,15.0,0,0,0,0,0,0,1,APPROACH,-0.46,-0.58
8,4,fb6,2110,12.0,12.0,0,1,0,0,0,0,1,APPROACH,-0.58,1.59
