tick,robot_id,neighbor_count,stopped,swarm_size
585,fb2,2,1,10
585,fb3,1,1,10
585,fb4,0,0,10
585,fb5,2,1,10
585,fb6,1,1,10
585,fb7,2,1,10
585,fb8,1,1,10
585,fb9,1,1,10
590,fb0,1,1,10
590,fb1,1,1,10
590,fb2,2,1,10
590,fb3,1,1,10
590,fb4,0,0,10
590,fb5,2,1,10
590,fb6,1,0,10
590,fb7,2,0,10
590,fb8,1,1,10
590,fb9,1,1,10
595,fb0,1,1,10
595,fb1,1,1,10
595,fb2,2,1,10
595,fb3,1,1,10
595,fb4,0,0,10
595,fb5,2,1,10
595,fb6,1,1,10
595,fb7,2,1,10
595,fb8,1,1,10
595,fb9,1,1,10
600,fb0,1,1,10
600,fb1,1,1,10
600,fb2,2,1,10
600,fb3,1,1,10
600,fb4,0,0,10
600,fb5,2,1,10
600,fb6,1,1,10
600,fb7,2,1,10
600,fb8,1,1,10
600,fb9,1,1,10
605,fb0,1,1,10
605,fb1,1,1,10
605,fb2,2,1,10
605,fb3,1,1,10
605,fb4,0,0,10
605,fb5,2,1,10
605,fb6,1,1,10
605,fb7,2,1,10
605,fb8,1,1,10
605,fb9,1,1,10
610,fb0,1,1,10
610,fb1,1,1,10
610,fb2,2,1,10
610,fb3,1,1,10
610,fb4,0,0,10
610,fb5,2,1,10
610,fb6,1,1,10
610,fb7,2,1,10
610,fb8,1,1,10
610,fb9,1,1,10
615,fb0,1,1,10
615,fb1,1,1,10
615,fb2,2,1,10
615,fb3,1,1,10
615,fb4,0,0,10
615,fb5,2,1,10
615,fb6,1,1,10
615,fb7,2,1,10
615,fb8,1,1,10
615,fb9,1,1,10
620,fb0,1,0,10
620,fb1,1,0,10
620,fb2,2,0,10
620,fb3,1,1,10
620,fb4,0,0,10
620,fb5,2,1,10
620,fb6,1,1,10
620,fb7,2,1,10
620,fb8,1,1,10
620,fb9,1,1,10
625,fb0,1,1,10
625,fb1,1,1,10
625,fb2,2,1,10
625,fb3,1,1,10
625,fb4,0,0,10
625,fb5,2,1,10
625,fb6,1,1,10
625,fb7,2,1,10
625,fb8,1,1,10
625,fb9,1,1,10
630,fb0,1,1,10
630,fb1,1,1,10
630,fb2,2,1,10
630,fb3,1,1,10
630,fb4,0,0,10
630,fb5,2,1,10
630,fb6,1,1,10
630,fb7,2,1,10
630,fb8,1,1,10
630,fb9,1,1,10
635,fb0,1,1,10
635,fb1,1,1,10
635,fb2,2,1,10
635,fb3,1,1,10
635,fb4,0,0,10
635,fb5,2,1,10
635,fb6,1,1,10
635,fb7,2,1,10
635,fb8,1,1,10
635,fb9,1,1,10
640,fb0,1,1,10
640,fb1,1,1,10
640,fb2,2,1,10
640,fb3,1,1,10
640,fb4,0,0,10
640,fb5,2,1,10
640,fb6,1,1,10
640,fb7,2,1,10
640,fb8,1,1,10
640,fb9,1,1,10
645,fb0,1,1,10
645,fb1,1,1,10
645,fb2,2,1,10
645,fb3,1,1,10
645,fb4,0,0,10
645,fb5,2,1,10
645,fb6,1,1,10
645,fb7,2,1,10
645,fb8,1,1,10
645,fb9,1,1,10
650,fb0,1,1,10
650,fb1,1,1,10
650,fb2,2,1,10
650,fb3,1,1,10
650,fb4,0,0,10
650,fb5,2,1,10
650,fb6,1,1,10
650,fb7,2,1,10
650,fb8,1,1,10
650,fb9,1,1,10
655,fb0,1,1,10
655,fb1,1,1,10
655,fb2,2,1,10
655,fb3,1,1,10
655,fb4,0,0,10
655,fb5,2,1,10
655,fb6,1,1,10
655,fb7,2,1,10
655,fb8,1,1,10
655,fb9,1,1,10
660,fb0,1,1,10
660,fb1,1,1,10
660,fb2,2,1,10
660,fb3,1,1,10
660,fb4,0,0,10
660,fb5,2,1,10
660,fb6,1,1,10
660,fb7,2,1,10
660,fb8,1,1,10
660,fb9,1,1,10
665,fb0,1,1,10
665,fb1,1,1,10
665,fb2,2,1,10
665,fb3,1,1,10
665,fb4,0,0,10
665,fb5,2,1,10
665,fb6,1,1,10
665,fb7,2,1,10
665,fb8,1,1,10
665,fb9,1,1,10
670,fb0,1,1,10
670,fb1,1,1,10
670,fb2,2,1,10
670,fb3,1,1,10
670,fb4,0,0,10
670,fb5,2,1,10
670,fb6,1,1,10
670,fb7,2,1,10
670,fb8,1,0,10
670,fb9,1,0,10
675,fb0,1,1,10
675,fb1,1,1,10
675,fb2,2,1,10
675,fb3,1,1,10
675,fb4,0,0,10
675,fb5,2,1,10
675,fb6,1,1,10
675,fb7,2,1,10
675,fb8,1,1,10
675,fb9,1,1,10
680,fb0,1,1,10
680,fb1,1,1,10
680,fb2,2,1,10
680,fb3,1,1,10
680,fb4,0,0,10
680,fb5,2,1,10
680,fb6,1,1,10
680,fb7,2,1,10
680,fb8,1,1,10
680,fb9,1,1,10
685,fb0,1,1,10
685,fb1,1,1,10
685,fb2,2,1,10
685,fb3,1,1,10
685,fb4,0,0,10
685,fb5,2,1,10
685,fb6,1,1,10
685,fb7,2,1,10
685,fb8,1,1,10
685,fb9,1,1,10
690,fb0,1,1,10
690,fb1,1,1,10
690,fb2,2,1,10
690,fb3,1,1,10
690,fb4,0,0,10
690,fb5,2,1,10
690,fb6,1,1,10
690,fb7,2,1,10
690,fb8,1,1,10
690,fb9,1,1,10
695,fb0,1,1,10
695,fb1,1,1,10
695,fb2,2,1,10
695,fb3,1,1,10
695,fb4,0,0,10
695,fb5,2,1,10
695,fb6,1,1,10
695,fb7,2,1,10
695,fb8,1,1,10
695,fb9,1,1,10
700,fb0,1,1,10
700,fb1,1,1,10
700,fb2,2,1,10
700,fb3,1,1,10
700,fb4,0,0,10
700,fb5,2,1,10
700,fb6,1,1,10
700,fb7,2,1,10
700,fb8,1,1,10
700,fb9,1,1,10
705,fb0,1,1,10
705,fb1,1,1,10
705,fb2,2,1,10
705,fb3,1,1,10
705,fb4,0,0,10
705,fb5,2,0,10
705,fb6,1,1,10
705,fb7,2,1,10
705,fb8,1,1,10
705,fb9,1,1,10
710,fb0,1,1,10
710,fb1,1,1,10
710,fb2,2,1,10
710,fb3,1,1,10
710,fb4,0,0,10
710,fb5,2,1,10
710,fb6,1,1,10
710,fb7,2,1,10
710,fb8,1,1,10
710,fb9,1,1,10
715,fb0,1,1,10
715,fb1,1,1,10
715,fb2,2,1,10
715,fb3,1,1,10
715,fb4,0,0,10
715,fb5,2,1,10
715,fb6,1,1,10
715,fb7,2,1,10
715,fb8,1,1,10
715,fb9,1,1,10
720,fb0,1,1,10
720,fb1,1,1,10
720,fb2,2,1,10
720,fb3,1,0,10
720,fb4,0,0,10
720,fb5,2,1,10
720,fb6,1,1,10
720,fb7,2,1,10
720,fb8,1,1,10
720,fb9,1,1,10
725,fb0,1,1,10
725,fb1,1,1,10
725,fb2,2,1,10
725,fb3,1,1,10
725,fb4,0,0,10
725,fb5,2,1,10
725,fb6,1,1,10
725,fb7,2,1,10
725,fb8,1,1,10
725,fb9,1,1,10
730,fb0,1,1,10
730,fb1,1,1,10
730,fb2,2,1,10
730,fb3,1,1,10
730,fb4,0,0,10
730,fb5,2,1,10
730,fb6,1,1,10
730,fb7,2,1,10
730,fb8,1,1,10
730,fb9,1,1,10
735,fb0,1,1,10
735,fb1,1,1,10
735,fb2,2,1,10
735,fb3,1,1,10
735,fb4,0,0,10
735,fb5,2,1,10
735,fb6,1,1,10
735,fb7,2,1,10
735,fb8,1,1,10
735,fb9,1,1,10
740,fb0,1,1,10
740,fb1,1,1,10
740,fb2,2,1,10
740,fb3,1,1,10
740,fb4,0,0,10
740,fb5,2,1,10
740,fb6,1,1,10
740,fb7,2,1,10
740,fb8,1,1,10
740,fb9,1,1,10
745,fb0,1,1,10
745,fb1,1,1,10
745,fb2,2,1,10
745,fb3,1,1,10
745,fb4,0,0,10
745,fb5,2,1,10
745,fb6,1,0,10
745,fb7,2,0,10
745,fb8,1,1,10
745,fb9,1,1,10
750,fb0,1,1,10
750,fb1,1,1,10
750,fb2,2,1,10
750,fb3,1,1,10
750,fb4,0,0,10
750,fb5,2,1,10
750,fb6,1,1,10
750,fb7,2,1,10
750,fb8,1,1,10
750,fb9,1,1,10
755,fb0,1,1,10
755,fb1,1,1,10
755,fb2,2,1,10
755,fb3,1,1,10
755,fb4,0,0,10
755,fb5,2,1,10
755,fb6,1,1,10
755,fb7,2,1,10
755,fb8,1,1,10
755,fb9,1,1,10
760,fb0,1,1,10
760,fb1,1,1,10
760,fb2,2,1,10
760,fb3,1,1,10
760,fb4,0,0,10
760,fb5,2,1,10
760,fb6,1,1,10
760,fb7,2,1,10
760,fb8,1,1,10
760,fb9,1,1,10
765,fb0,1,1,10
765,fb1,1,1,10
765,fb2,2,1,10
765,fb3,1,1,10
765,fb4,0,0,10
765,fb5,2,1,10
765,fb6,1,1,10
765,fb7,2,1,10
765,fb8,1,1,10
765,fb9,1,1,10
770,fb0,1,1,10
770,fb1,1,1,10
770,fb2,2,1,10
770,fb3,1,1,10
770,fb4,0,0,10
770,fb5,2,1,10
770,fb6,1,1,10
770,fb7,2,1,10
770,fb8,1,1,10
770,fb9,1,1,10
775,fb0,1,0,10
775,fb1,1,0,10
775,fb2,2,0,10
775,fb3,1,1,10
775,fb4,0,0,10
775,fb5,2,1,10
775,fb6,1,1,10
775,fb7,2,1,10
775,fb8,1,1,10
775,fb9,1,1,10
780,fb0,1,1,10
780,fb1,1,1,10
780,fb2,2,1,10
780,fb3,1,1,10
780,fb4,0,0,10
780,fb5,2,1,10
780,fb6,1,1,10
780,fb7,2,1,10
780,fb8,1,1,10
780,fb9,1,1,10
785,fb0,1,1,10
785,fb1,1,1,10
785,fb2,2,1,10
785,fb3,1,1,10
785,fb4,0,0,10
785,fb5,2,1,10
785,fb6,1,1,10
785,fb7,2,1,10
785,fb8,1,1,10
785,fb9,1,1,10
790,fb0,1,1,10
790,fb1,1,1,10
790,fb2,2,1,10
790,fb3,1,1,10
790,fb4,0,0,10
790,fb5,2,1,10
790,fb6,1,1,10
790,fb7,2,1,10
790,fb8,1,1,10
790,fb9,1,1,10
795,fb0,1,1,10
795,fb1,1,1,10
795,fb2,2,1,10
795,fb3,1,1,10
795,fb4,0,0,10
795,fb5,2,1,10
795,fb6,1,1,10
795,fb7,2,1,10
795,fb8,1,1,10
795,fb9,1,1,10
800,fb0,1,1,10
800,fb1,1,1,10
800,fb2,2,1,10
800,fb3,1,1,10
800,fb4,0,0,10
800,fb5,2,1,10
800,fb6,1,1,10
800,fb7,2,1,10
800,fb8,1,1,10
800,fb9,1,1,10
805,fb0,1,1,10
805,fb1,1,1,10
805,fb2,2,1,10
805,fb3,1,1,10
805,fb4,0,0,10
805,fb5,2,1,10
805,fb6,1,1,10
805,fb7,2,1,10
805,fb8,1,1,10
805,fb9,1,1,10
810,fb0,1,1,10
810,fb1,1,1,10
810,fb2,2,1,10
810,fb3,1,1,10
810,fb4,0,0,10
810,fb5,2,1,10
810,fb6,1,1,10
810,fb7,2,1,10
810,fb8,1,1,10
810,fb9,1,1,10
815,fb0,1,1,10
815,fb1,1,1,10
815,fb2,2,1,10
815,fb3,1,1,10
815,fb4,0,0,10
815,fb5,2,1,10
815,fb6,1,1,10
815,fb7,2,1,10
815,fb8,1,1,10
815,fb9,1,1,10
820,fb0,1,1,10
820,fb1,1,1,10
820,fb2,2,1,10
820,fb3,1,1,10
820,fb4,0,0,10
820,fb5,2,1,10
820,fb6,1,1,10
820,fb7,2,1,10
820,fb8,1,1,10
820,fb9,1,1,10
825,fb0,1,1,10
825,fb1,1,1,10
825,fb2,2,1,10
825,fb3,1,1,10
825,fb4,0,0,10
825,fb5,2,1,10
825,fb6,1,1,10
825,fb7,2,1,10
825,fb8,1,0,10
825,fb9,1,0,10
830,fb0,1,1,10
830,fb1,1,1,10
830,fb2,2,1,10
830,fb3,1,1,10
830,fb4,0,0,10
830,fb5,2,1,10
830,fb6,1,1,10
830,fb7,2,1,10
830,fb8,1,1,10
830,fb9,1,1,10
835,fb0,1,1,10
835,fb1,1,1,10
835,fb2,2,1,10
835,fb3,1,1,10
835,fb4,0,0,10
835,fb5,2,1,10
835,fb6,1,1,10
835,fb7,2,1,10
835,fb8,1,1,10
835,fb9,1,1,10
840,fb0,1,1,10
840,fb1,1,1,10
840,fb2,2,1,10
840,fb3,1,1,10
840,fb4,0,0,10
840,fb5,2,1,10
840,fb6,1,1,10
840,fb7,2,1,10
840,fb8,1,1,10
840,fb9,1,1,10
845,fb0,1,1,10
845,fb1,1,1,10
845,fb2,2,1,10
845,fb3,1,1,10
845,fb4,0,0,10
845,fb5,2,1,10
845,fb6,1,1,10
845,fb7,2,1,10
845,fb8,1,1,10
845,fb9,1,1,10
850,fb0,1,1,10
850,fb1,1,1,10
850,fb2,2,1,10
850,fb3,1,1,10
850,fb4,0,0,10
850,fb5,2,1,10
850,fb6,1,1,10
850,fb7,2,1,10
850,fb8,1,1,10
850,fb9,1,1,10
855,fb0,1,1,10
855,fb1,1,1,10
855,fb2,2,1,10
855,fb3,1,1,10
855,fb4,0,0,10
855,fb5,2,1,10
855,fb6,1,1,10
855,fb7,2,1,10
855,fb8,1,1,10
855,fb9,1,1,10
860,fb0,1,1,10
860,fb1,1,1,10
860,fb2,2,1,10
860,fb3,1,1,10
860,fb4,0,0,10
860,fb5,2,0,10
860,fb6,1,1,10
860,fb7,2,1,10
860,fb8,1,1,10
860,fb9,1,1,10
865,fb0,1,1,10
865,fb1,1,1,10
865,fb2,2,1,10
865,fb3,1,1,10
865,fb4,0,0,10
865,fb5,2,1,10
865,fb6,1,1,10
865,fb7,2,1,10
865,fb8,1,1,10
865,fb9,1,1,10
870,fb0,1,1,10
870,fb1,1,1,10
870,fb2,2,1,10
870,fb3,1,1,10
870,fb4,0,0,10
870,fb5,2,1,10
870,fb6,1,1,10
870,fb7,2,1,10
870,fb8,1,1,10
870,fb9,1,1,10
875,fb0,1,1,10
875,fb1,1,1,10
875,fb2,2,1,10
875,fb3,1,0,10
875,fb4,0,0,10
875,fb5,2,1,10
875,fb6,1,1,10
875,fb7,2,1,10
875,fb8,1,1,10
875,fb9,1,1,10
880,fb0,1,1,10
880,fb1,1,1,10
880,fb2,2,1,10
880,fb3,1,1,10
880,fb4,0,0,10
880,fb5,2,1,10
880,fb6,1,1,10
880,fb7,2,1,10
880,fb8,1,1,10
880,fb9,1,1,10
885,fb0,1,1,10
885,fb1,1,1,10
885,fb2,2,1,10
885,fb3,1,1,10
885,fb4,0,0,10
885,fb5,2,1,10
885,fb6,1,1,10
885,fb7,2,1,10
885,fb8,1,1,10
885,fb9,1,1,10
890,fb0,1,1,10
890,fb1,1,1,10
890,fb2,2,1,10
890,fb3,1,1,10
890,fb4,0,0,10
890,fb5,2,1,10
890,fb6,1,1,10
890,fb7,2,1,10
890,fb8,1,1,10
890,fb9,1,1,10
895,fb0,1,1,10
895,fb1,1,1,10
895,fb2,2,1,10
895,fb3,1,1,10
895,fb4,0,0,10
895,fb5,2,1,10
895,fb6,1,1,10
895,fb7,2,1,10
895,fb8,1,1,10
895,fb9,1,1,10
900,fb0,1,1,10
900,fb1,1,1,10
900,fb2,2,1,10
900,fb3,1,1,10
900,fb4,0,0,10
900,fb5,2,1,10
900,fb6,1,0,10
900,fb7,2,0,10
900,fb8,1,1,10
900,fb9,1,1,10
905,fb0,1,1,10
905,fb1,1,1,10
905,fb2,2,1,10
905,fb3,1,1,10
905,fb4,0,0,10
905,fb5,2,1,10
905,fb6,1,1,10
905,fb7,2,1,10
905,fb8,1,1,10
905,fb9,1,1,10
910,fb0,1,1,10
910,fb1,1,1,10
910,fb2,2,1,10
910,fb3,1,1,10
910,fb4,0,0,10
910,fb5,2,1,10
910,fb6,1,1,10
910,fb7,2,1,10
910,fb8,1,1,10
910,fb9,1,1,10
915,fb0,1,1,10
915,fb1,1,1,10
915,fb2,2,1,10
915,fb3,1,1,10
915,fb4,0,0,10
915,fb5,2,1,10
915,fb6,1,1,10
915,fb7,2,1,10
915,fb8,1,1,10
915,fb9,1,1,10
920,fb0,1,1,10
920,fb1,1,1,10
920,fb2,2,1,10
920,fb3,1,1,10
920,fb4,0,0,10
920,fb5,2,1,10
920,fb6,1,1,10
920,fb7,2,1,10
920,fb8,1,1,10
920,fb9,1,1,10
925,fb0,1,1,10
925,fb1,1,1,10
925,fb2,2,1,10
925,fb3,1,1,10
925,fb4,0,0,10
925,fb5,2,1,10
925,fb6,1,1,10
925,fb7,2,1,10
925,fb8,1,1,10
925,fb9,1,1,10
930,fb0,1,0,10
930,fb1,1,0,10
930,fb2,2,0,10
930,fb3,1,1,10
930,fb4,0,0,10
930,fb5,2,1,10
930,fb6,1,1,10
930,fb7,2,1,10
930,fb8,1,1,10
930,fb9,1,1,10
935,fb0,1,1,10
935,fb1,1,1,10
935,fb2,2,1,10
935,fb3,1,1,10
935,fb4,0,0,10
935,fb5,2,1,10
935,fb6,1,1,10
935,fb7,2,1,10
935,fb8,1,1,10
935,fb9,1,1,10
940,fb0,1,1,10
940,fb1,1,1,10
940,fb2,2,1,10
940,fb3,1,1,10
940,fb4,0,0,10
940,fb5,2,1,10
940,fb6,1,1,10
940,fb7,2,1,10
940,fb8,1,1,10
940,fb9,1,1,10
945,fb0,1,1,10
945,fb1,1,1,10
945,fb2,2,1,10
945,fb3,1,1,10
945,fb4,0,0,10
945,fb5,2,1,10
945,fb6,1,1,10
945,fb7,2,1,10
945,fb8,1,1,10
945,fb9,1,1,10
950,fb0,1,1,10
950,fb1,1,1,10
950,fb2,2,1,10
950,fb3,1,1,10
950,fb4,0,0,10
950,fb5,2,1,10
950,fb6,1,1,10
950,fb7,2,1,10
950,fb8,1,1,10
950,fb9,1,1,10
955,fb0,1,1,10
955,fb1,1,1,10
955,fb2,2,1,10
955,fb3,1,1,10
955,fb4,0,0,10
955,fb5,2,1,10
955,fb6,1,1,10
955,fb7,2,1,10
955,fb8,1,1,10
955,fb9,1,1,10
960,fb0,1,1,10
960,fb1,1,1,10
960,fb2,2,1,10
960,fb3,1,1,10
960,fb4,0,0,10
960,fb5,2,1,10
960,fb6,1,1,10
960,fb7,2,1,10
960,fb8,1,1,10
960,fb9,1,1,10
965,fb0,1,1,10
965,fb1,1,1,10
965,fb2,2,1,10
965,fb3,1,1,10
965,fb4,0,0,10
965,fb5,2,1,10
965,fb6,1,1,10
965,fb7,2,1,10
965,fb8,1,1,10
965,fb9,1,1,10
970,fb0,1,1,10
970,fb1,1,1,10
970,fb2,2,1,10
970,fb3,1,1,10
970,fb4,0,0,10
970,fb5,2,1,10
970,fb6,1,1,10
970,fb7,2,1,10
970,fb8,1,1,10
970,fb9,1,1,10
975,fb0,1,1,10
975,fb1,1,1,10
975,fb2,2,1,10
975,fb3,1,1,10
975,fb4,0,0,10
975,fb5,2,1,10
975,fb6,1,1,10
975,fb7,2,1,10
975,fb8,1,1,10
975,fb9,1,1,10
980,fb0,1,1,10
980,fb1,1,1,10
980,fb2,2,1,10
980,fb3,1,1,10
980,fb4,0,0,10
980,fb5,2,1,10
980,fb6,1,1,10
980,fb7,2,1,10
980,fb8,1,0,10
980,fb9,1,0,10
985,fb0,1,1,10
985,fb1,1,1,10
985,fb2,2,1,10
985,fb3,1,1,10
985,fb4,0,0,10
985,fb5,2,1,10
985,fb6,1,1,10
985,fb7,2,1,10
985,fb8,1,1,10
985,fb9,1,1,10
990,fb0,1,1,10
990,fb1,1,1,10
990,fb2,2,1,10
990,fb3,1,1,10
990,fb4,0,0,10
990,fb5,2,1,10
990,fb6,1,1,10
990,fb7,2,1,10
990,fb8,1,1,10
990,fb9,1,1,10
995,fb0,1,1,10
995,fb1,1,1,10
995,fb2,2,1,10
995,fb3,1,1,10
995,fb4,0,0,10
995,fb5,2,1,10
995,fb6,1,1,10
995,fb7,2,1,10
995,fb8,1,1,10
995,fb9,1,1,10
1000,fb0,1,1,10
1000,fb1,1,1,10
1000,fb2,2,1,10
1000,fb3,1,1,10
1000,fb4,0,0,10
1000,fb5,2,1,10
1000,fb6,1,1,10
1000,fb7,2,1,10
1000,fb8,1,1,10
1000,fb9,1,1,10
1005,fb0,1,1,10
1005,fb1,1,1,10
1005,fb2,2,1,10
1005,fb3,1,1,10
1005,fb4,0,0,10
1005,fb5,2,1,10
1005,fb6,1,1,10
1005,fb7,2,1,10
1005,fb8,1,1,10
1005,fb9,1,1,10
1010,fb0,1,1,10
1010,fb1,1,1,10
1010,fb2,2,1,10
1010,fb3,1,1,10
1010,fb4,0,0,10
1010,fb5,2,1,10
1010,fb6,1,1,10
1010,fb7,2,1,10
1010,fb8,1,1,10
1010,fb9,1,1,10
1015,fb0,1,1,10
1015,fb1,1,1,10
1015,fb2,2,1,10
1015,fb3,1,1,10
1015,fb4,0,0,10
1015,fb5,2,0,10
1015,fb6,1,1,10
1015,fb7,2,1,10
1015,fb8,1,1,10
1015,fb9,1,1,10
1020,fb0,1,1,10
1020,fb1,1,1,10
1020,fb2,2,1,10
1020,fb3,1,1,10
1020,fb4,0,0,10
1020,fb5,2,1,10
1020,fb6,1,1,10
1020,fb7,2,1,10
1020,fb8,1,1,10
1020,fb9,1,1,10
1025,fb0,1,1,10
1025,fb1,1,1,10
1025,fb2,2,1,10
1025,fb3,1,1,10
1025,fb4,0,0,10
1025,fb5,2,1,10
1025,fb6,1,1,10
1025,fb7,2,1,10
1025,fb8,1,1,10
1025,fb9,1,1,10
1030,fb0,1,1,10
1030,fb1,1,1,10
1030,fb2,2,1,10
1030,fb3,1,0,10
1030,fb4,0,0,10
1030,fb5,2,1,10
1030,fb6,1,1,10
1030,fb7,2,1,10
1030,fb8,1,1,10
1030,fb9,1,1,10
1035,fb0,1,1,10
1035,fb1,1,1,10
1035,fb2,2,1,10
1035,fb3,1,1,10
1035,fb4,0,0,10
1035,fb5,2,1,10
1035,fb6,1,1,10
1035,fb7,2,1,10
1035,fb8,1,1,10
1035,fb9,1,1,10
1040,fb0,1,1,10
1040,fb1,1,1,10
1040,fb2,2,1,10
1040,fb3,1,1,10
1040,fb4,0,0,10
1040,fb5,2,1,10
1040,fb6,1,1,10
1040,fb7,2,1,10
1040,fb8,1,1,10
1040,fb9,1,1,10
1045,fb0,1,1,10
1045,fb1,1,1,10
1045,fb2,2,1,10
1045,fb3,1,1,10
1045,fb4,0,0,10
1045,fb5,2,1,10
1045,fb6,1,1,10
1045,fb7,2,1,10
1045,fb8,1,1,10
1045,fb9,1,1,10
1050,fb0,1,1,10
1050,fb1,1,1,10
1050,fb2,2,1,10
1050,fb3,1,1,10
1050,fb4,0,0,10
1050,fb5,2,1,10
1050,fb6,1,1,10
1050,fb7,2,1,10
1050,fb8,1,1,10
1050,fb9,1,1,10
1055,fb0,1,1,10
1055,fb1,1,1,10
1055,fb2,2,1,10
1055,fb3,1,1,10
1055,fb4,0,0,10
1055,fb5,2,1,10
1055,fb6,1,0,10
1055,fb7,2,0,10
1055,fb8,1,1,10
1055,fb9,1,1,10
1060,fb0,1,1,10
1060,fb1,1,1,10
1060,fb2,2,1,10
1060,fb3,1,1,10
1060,fb4,0,0,10
1060,fb5,2,1,10
1060,fb6,1,1,10
1060,fb7,2,1,10
1060,fb8,1,1,10
1060,fb9,1,1,10
1065,fb0,1,1,10
1065,fb1,1,1,10
1065,fb2,2,1,10
1065,fb3,1,1,10
1065,fb4,0,0,10
1065,fb5,2,1,10
1065,fb6,1,1,10
1065,fb7,2,1,10
1065,fb8,1,1,10
1065,fb9,1,1,10
1070,fb0,1,1,10
1070,fb1,1,1,10
1070,fb2,2,1,10
1070,fb3,1,1,10
1070,fb4,0,0,10
1070,fb5,2,1,10
1070,fb6,1,1,10
1070,fb7,2,1,10
1070,fb8,1,1,10
1070,fb9,1,1,10
1075,fb0,1,1,10
1075,fb1,1,1,10
1075,fb2,2,1,10
1075,fb3,1,1,10
1075,fb4,0,0,10
1075,fb5,2,1,10
1075,fb6,1,1,10
1075,fb7,2,1,10
1075,fb8,1,1,10
1075,fb9,1,1,10
1080,fb0,1,1,10
1080,fb1,1,1,10
1080,fb2,2,1,10
1080,fb3,1,1,10
1080,fb4,0,0,10
1080,fb5,2,1,10
1080,fb6,1,1,10
1080,fb7,2,1,10
1080,fb8,1,1,10
1080,fb9,1,1,10
1085,fb0,1,0,10
1085,fb1,1,0,10
1085,fb2,2,0,10
1085,fb3,1,1,10
1085,fb4,0,0,10
1085,fb5,2,1,10
1085,fb6,1,1,10
1085,fb7,2,1,10
1085,fb8,1,1,10
1085,fb9,1,1,10
1090,fb0,1,1,10
1090,fb1,1,1,10
1090,fb2,2,1,10
1090,fb3,1,1,10
1090,fb4,0,0,10
1090,fb5,2,1,10
1090,fb6,1,1,10
1090,fb7,2,1,10
1090,fb8,1,1,10
1090,fb9,1,1,10
1095,fb0,1,1,10
1095,fb1,1,1,10
1095,fb2,2,1,10
1095,fb3,1,1,10
1095,fb4,0,0,10
1095,fb5,2,1,10
1095,fb6,1,1,10
1095,fb7,2,1,10
1095,fb8,1,1,10
1095,fb9,1,1,10
1100,fb0,1,1,10
1100,fb1,1,1,10
1100,fb2,2,1,10
1100,fb3,1,1,10
1100,fb4,0,0,10
1100,fb5,2,1,10
1100,fb6,1,1,10
1100,fb7,2,1,10
1100,fb8,1,1,10
1100,fb9,1,1,10
1105,fb0,1,1,10
1105,fb1,1,1,10
1105,fb2,2,1,10
1105,fb3,1,1,10
1105,fb4,0,0,10
1105,fb5,2,1,10
1105,fb6,1,1,10
1105,fb7,2,1,10
1105,fb8,1,1,10
1105,fb9,1,1,10
1110,fb0,1,1,10
1110,fb1,1,1,10
1110,fb2,2,1,10
1110,fb3,1,1,10
1110,fb4,0,0,10
1110,fb5,2,1,10
1110,fb6,1,1,10
1110,fb7,2,1,10
1110,fb8,1,1,10
1110,fb9,1,1,10
1115,fb0,1,1,10
1115,fb1,1,1,10
1115,fb2,2,1,10
1115,fb3,1,1,10
1115,fb4,0,0,10
1115,fb5,2,1,10
1115,fb6,1,1,10
1115,fb7,2,1,10
1115,fb8,1,1,10
1115,fb9,1,1,10
1120,fb0,1,1,10
1120,fb1,1,1,10
1120,fb2,2,1,10
1120,fb3,1,1,10
1120,fb4,0,0,10
1120,fb5,2,1,10
1120,fb6,1,1,10
1120,fb7,2,1,10
1120,fb8,1,1,10
1120,fb9,1,1,10
1125,fb0,1,1,10
1125,fb1,1,1,10
1125,fb2,2,1,10
1125,fb3,1,1,10
1125,fb4,0,0,10
1125,fb5,2,1,10
1125,fb6,1,1,10
1125,fb7,2,1,10
1125,fb8,1,1,10
1125,fb9,1,1,10
1130,fb0,1,1,10
1130,fb1,1,1,10
1130,fb2,2,1,10
1130,fb3,1,1,10
1130,fb4,0,0,10
1130,fb5,2,1,10
1130,fb6,1,1,10
1130,fb7,2,1,10
1130,fb8,1,1,10
1130,fb9,1,1,10
1135,fb0,1,1,10
1135,fb1,1,1,10
1135,fb2,2,1,10
1135,fb3,1,1,10
1135,fb4,0,0,10
1135,fb5,2,1,10
1135,fb6,1,1,10
1135,fb7,2,1,10
1135,fb8,1,0,10
1135,fb9,1,0,10
1140,fb0,1,1,10
1140,fb1,1,1,10
1140,fb2,2,1,10
1140,fb3,1,1,10
1140,fb4,0,0,10
1140,fb5,2,1,10
1140,fb6,1,1,10
1140,fb7,2,1,10
1140,fb8,1,1,10
1140,fb9,1,1,10
1145,fb0,1,1,10
1145,fb1,1,1,10
1145,fb2,2,1,10
1145,fb3,1,1,10
1145,fb4,0,0,10
1145,fb5,2,1,10
1145,fb6,1,1,10
1145,fb7,2,1,10
1145,fb8,1,1,10
1145,fb9,1,1,10
1150,fb0,1,1,10
1150,fb1,1,1,10
1150,fb2,2,1,10
1150,fb3,1,1,10
1150,fb4,0,0,10
1150,fb5,2,1,10
1150,fb6,1,1,10
1150,fb7,2,1,10
1150,fb8,1,1,10
1150,fb9,1,1,10
